CTRY,YEAR,CIRI,COW,POLITY,UNCTRY,UNREG,UNSUBREG,PHYSINT,DISAP,KILL,POLPRIS,TORT,OLD_EMPINX,NEW_EMPINX,ASSN,FORMOV,DOMMOV,OLD_MOVE,SPEECH,ELECSD,OLD_RELFRE,NEW_RELFRE,WORKER,WECON,WOPOL,WOSOC,INJUD
Austria,1999,128,305,305,40,150,155,7,2,2,2,1,7,,1,,,1,1,2,0,,2,2,2,-999,
Austria,2000,128,305,305,40,150,155,5,2,1,2,0,6,,1,,,1,1,2,0,,1,2,3,-999,
Austria,2001,128,305,305,40,150,155,7,2,2,2,1,7,,1,,,1,1,2,0,,2,2,3,-999,
Austria,2002,128,305,305,40,150,155,7,2,2,2,1,9,,1,,,1,1,2,1,,2,2,3,-999,
Austria,2003,128,305,305,40,150,155,6,2,1,2,1,9,,1,,,1,1,2,1,,2,2,3,2,
Austria,2004,128,305,305,40,150,155,7,2,2,2,1,9,,1,,,1,1,2,1,,2,2,3,-999,
Austria,2005,128,305,305,40,150,155,7,2,2,2,1,9,,1,,,1,1,2,1,,2,2,3,,
Austria,2006,128,305,305,40,150,155,7,2,2,2,1,9,,2,,,1,1,2,1,,2,2,3,,
Austria,2007,128,305,305,40,150,155,7,2,2,2,1,,12,2,2,2,,1,2,,1,2,3,3,2,2
Azerbaijan,1981,131,373,373,31,142,145,,,,,,,,,,,,,,,,,,,,
Azerbaijan,1982,131,373,373,31,142,145,,,,,,,,,,,,,,,,,,,,
Azerbaijan,1983,131,373,373,31,142,145,,,,,,,,,,,,,,,,,,,,
Azerbaijan,1984,131,373,373,31,142,145,,,,,,,,,,,,,,,,,,,,
Azerbaijan,1985,131,373,373,31,142,145,,,,,,,,,,,,,,,,,,,,
Azerbaijan,1986,131,373,373,31,142,145,,,,,,,,,,,,,,,,,,,,
Azerbaijan,1987,131,373,373,31,142,145,,,,,,,,,,,,,,,,,,,,
Azerbaijan,1988,131,373,373,31,142,145,,,,,,,,,,,,,,,,,,,,
Azerbaijan,1989,131,373,373,31,142,145,,,,,,,,,,,,,,,,,,,,
Azerbaijan,1990,131,373,373,31,142,145,,,,,,,,,,,,,,,,,,,,
Azerbaijan,1991,131,373,373,31,142,145,,,,,,,,,,,,,,,,,,,,
Azerbaijan,1992,131,373,373,31,142,145,4,1,1,1,1,2,,1,,,0,1,0,0,,1,1,1,1,
Azerbaijan,1993,131,373,373,31,142,145,3,0,2,0,1,1,,0,,,0,0,0,0,,1,2,2,1,
Azerbaijan,1994,131,373,373,31,142,145,3,1,1,0,1,1,,0,,,0,0,0,0,,1,1,2,1,
Azerbaijan,1995,131,373,373,31,142,145,4,2,1,0,1,3,,1,,,1,0,0,0,,1,1,2,1,
Azerbaijan,1996,131,373,373,31,142,145,3,2,1,0,0,2,,1,,,1,0,0,0,,0,1,2,1,
Azerbaijan,1997,131,373,373,31,142,145,3,2,1,0,0,5,,0,,,1,1,1,0,,1,1,2,1,
Azerbaijan,1998,131,373,373,31,142,145,4,2,2,0,0,4,,0,,,1,1,0,0,,1,1,2,1,
Azerbaijan,1999,131,373,373,31,142,145,5,2,1,1,1,5,,1,,,1,1,1,0,,1,1,2,1,
Azerbaijan,2000,131,373,373,31,142,145,4,2,1,1,0,3,,1,,,1,0,0,0,,1,1,2,1,
Azerbaijan,2001,131,373,373,31,142,145,5,2,2,0,1,3,,1,,,0,1,1,0,,1,1,2,1,
Azerbaijan,2002,131,373,373,31,142,145,4,2,2,0,0,4,,1,,,1,1,1,0,,0,1,2,1,
Azerbaijan,2003,131,373,373,31,142,145,3,2,1,0,0,1,,0,,,0,1,0,0,,0,1,2,-999,
Azerbaijan,2004,131,373,373,31,142,145,3,2,1,0,0,1,,1,,,0,0,1,0,,0,1,2,2,
Azerbaijan,2005,131,373,373,31,142,145,2,1,1,0,0,1,,1,,,0,0,1,0,,0,1,2,,
Azerbaijan,2006,131,373,373,31,142,145,2,1,1,0,0,3,,1,,,1,0,1,0,,0,1,2,,
Azerbaijan,2007,131,373,373,31,142,145,2,1,1,0,0,,4,0,1,1,,0,1,,0,1,1,2,1,0
Bahamas,1981,134,31,31,44,419,29,,,,,,,,,,,,,,,,,,,,
Bahamas,1982,134,31,31,44,419,29,,,,,,,,,,,,,,,,,,,,
Bahamas,1983,134,31,31,44,419,29,,,,,,,,,,,,,,,,,,,,
Bahamas,1984,134,31,31,44,419,29,,,,,,,,,,,,,,,,,,,,
Bahamas,1985,134,31,31,44,419,29,,,,,,,,,,,,,,,,,,,,
Bahamas,1986,134,31,31,44,419,29,,,,,,,,,,,,,,,,,,,,
Bahamas,1987,134,31,31,44,419,29,,,,,,,,,,,,,,,,,,,,
Bahamas,1988,134,31,31,44,419,29,,,,,,,,,,,,,,,,,,,,
Bahamas,1989,134,31,31,44,419,29,,,,,,,,,,,,,,,,,,,,
Bahamas,1990,134,31,31,44,419,29,,,,,,,,,,,,,,,,,,,,
Bahamas,1991,134,31,31,44,419,29,,,,,,,,,,,,,,,,,,,,
Bahamas,1992,134,31,31,44,419,29,,,,,,,,,,,,,,,,,,,,
Bahamas,1993,134,31,31,44,419,29,,,,,,,,,,,,,,,,,,,,
Bahamas,1994,134,31,31,44,419,29,,,,,,,,,,,,,,,,,,,,
Bahamas,1995,134,31,31,44,419,29,,,,,,,,,,,,,,,,,,,,
Bahamas,1996,134,31,31,44,419,29,,,,,,,,,,,,,,,,,,,,
Bahamas,1997,134,31,31,44,419,29,,,,,,,,,,,,,,,,,,,,
Bahamas,1998,134,31,31,44,419,29,,,,,,,,,,,,,,,,,,,,
Bahamas,1999,134,31,31,44,419,29,,,,,,,,,,,,,,,,,,,,
Bahamas,2000,134,31,31,44,419,29,,,,,,,,,,,,,,,,,,,,
Bahamas,2001,134,31,31,44,419,29,7,2,2,2,1,10,,2,,,1,2,2,1,,2,2,2,0,
Bahamas,2002,134,31,31,44,419,29,,,,,,,,,,,,,,,,,,,,
Bahamas,2003,134,31,31,44,419,29,6,2,1,2,1,10,,2,,,1,2,2,1,,2,2,2,0,
Bahamas,2004,134,31,31,44,419,29,6,2,1,2,1,9,,2,,,1,2,2,1,,1,2,2,0,
Bahamas,2005,134,31,31,44,419,29,7,2,2,2,1,8,,2,,,1,1,2,1,,1,2,2,,
Bahamas,2006,134,31,31,44,419,29,6,2,1,2,1,8,,2,,,1,1,2,1,,1,2,2,,
Bahamas,2007,134,31,31,44,419,29,6,2,1,2,1,,11,2,2,2,,2,2,,0,1,2,3,0,2
Bahrain,1981,137,692,692,48,142,145,5,2,1,1,1,5,,0,,,1,0,1,1,,0,1,0,0,
Bahrain,1982,137,692,692,48,142,145,5,1,2,1,1,4,,0,,,1,1,0,0,,1,2,0,0,
Bahrain,1983,137,692,692,48,142,145,5,2,2,1,0,4,,0,,,1,1,0,0,,1,2,0,0,
Bahrain,1984,137,692,692,48,142,145,4,1,2,0,1,2,,0,,,1,0,0,0,,0,1,0,0,
Bahrain,1985,137,692,692,48,142,145,5,2,2,0,1,2,,0,,,1,0,0,0,,0,1,0,0,
Bahrain,1986,137,692,692,48,142,145,6,2,2,0,2,4,,0,,,1,1,0,0,,1,2,0,0,
Bahrain,1987,137,692,692,48,142,145,5,2,2,0,1,2,,0,,,1,0,0,0,,0,1,0,0,
Bahrain,1988,137,692,692,48,142,145,6,2,2,1,1,3,,0,,,1,0,0,0,,1,1,0,0,
Bahrain,1989,137,692,692,48,142,145,5,2,2,1,0,6,,0,,,1,1,0,1,,1,1,0,0,
Bahrain,1990,137,692,692,48,142,145,5,2,2,0,1,4,,0,,,1,0,0,1,,0,1,0,0,
Bahrain,1991,137,692,692,48,142,145,6,2,2,0,2,4,,0,,,1,0,0,1,,0,1,0,0,
Bahrain,1992,137,692,692,48,142,145,6,2,2,0,2,2,,0,,,0,0,0,1,,0,1,0,0,
Bahrain,1993,137,692,692,48,142,145,5,2,2,0,1,3,,0,,,0,1,0,1,,0,1,0,0,
Bahrain,1994,137,692,692,48,142,145,6,2,2,1,1,2,,0,,,0,0,0,1,,0,1,0,1,
Bahrain,1995,137,692,692,48,142,145,4,2,1,1,0,2,,0,,,0,0,0,1,,0,1,0,1,
Bahrain,1996,137,692,692,48,142,145,3,2,1,0,0,1,,0,,,0,1,0,0,,0,1,0,1,
Bahrain,1997,137,692,692,48,142,145,5,2,2,0,1,3,,0,,,1,1,0,0,,0,1,0,1,
Bahrain,1998,137,692,692,48,142,145,3,2,1,0,0,3,,0,,,1,0,0,0,,1,1,0,1,
Bahrain,1999,137,692,692,48,142,145,5,2,2,0,1,3,,0,,,1,1,0,0,,0,1,0,1,
Bahrain,2000,137,692,692,48,142,145,3,2,1,0,0,3,,0,,,1,0,0,0,,1,1,0,1,
Bahrain,2001,137,692,692,48,142,145,6,2,2,1,1,3,,0,,,1,1,0,0,,0,1,0,1,
Bahrain,2002,137,692,692,48,142,145,7,2,2,2,1,4,,0,,,1,1,0,0,,1,1,1,1,
Bahrain,2003,137,692,692,48,142,145,7,2,2,2,1,3,,0,,,1,0,0,0,,1,1,1,1,
Bahrain,2004,137,692,692,48,142,145,6,2,2,1,1,3,,1,,,1,0,0,0,,1,1,2,1,
Bahrain,2005,137,692,692,48,142,145,5,2,2,1,0,2,,0,,,1,0,0,0,,0,1,1,,
Bahrain,2006,137,692,692,48,142,145,6,2,2,1,1,2,,1,,,1,0,0,0,,0,1,1,,
Bahrain,2007,137,692,692,48,142,145,6,2,2,1,1,,6,1,2,1,,0,1,,0,1,1,1,0,0
Bangladesh,1981,140,771,771,50,142,62,5,2,2,0,1,5,,2,,,1,1,1,0,,1,0,2,0,
Bangladesh,1982,140,771,771,50,142,62,4,1,1,1,1,4,,1,,,1,0,0,0,,2,0,0,0,
Bangladesh,1983,140,771,771,50,142,62,4,1,1,1,1,4,,1,,,1,0,0,0,,2,0,0,0,
Bangladesh,1984,140,771,771,50,142,62,5,2,1,1,1,3,,1,,,1,0,0,0,,1,0,0,0,
Bangladesh,1985,140,771,771,50,142,62,4,2,1,0,1,4,,1,,,1,0,0,0,,2,0,0,0,
Bangladesh,1986,140,771,771,50,142,62,5,2,1,1,1,6,,1,,,1,0,1,1,,1,0,2,0,
Bangladesh,1987,140,771,771,50,142,62,4,2,0,1,1,6,,1,,,1,0,1,1,,1,0,2,0,
Bangladesh,1988,140,771,771,50,142,62,4,2,0,1,1,8,,1,,,1,1,1,1,,2,0,2,0,
Bangladesh,1989,140,771,771,50,142,62,5,2,1,1,1,8,,1,,,1,1,1,1,,2,0,2,0,
Bangladesh,1990,140,771,771,50,142,62,3,2,0,0,1,5,,1,,,1,0,0,1,,1,1,2,0,
Bangladesh,1991,140,771,771,50,142,62,4,2,1,1,0,5,,2,,,1,1,1,0,,1,1,2,1,
Bangladesh,1992,140,771,771,50,142,62,1,1,0,0,0,5,,1,,,1,1,1,0,,1,1,2,1,
Bangladesh,1993,140,771,771,50,142,62,5,2,1,1,1,6,,1,,,1,1,0,1,,1,1,2,1,
Bangladesh,1994,140,771,771,50,142,62,3,2,1,0,0,6,,1,,,1,0,1,1,,1,1,2,1,
Bangladesh,1995,140,771,771,50,142,62,3,2,1,0,0,7,,1,,,1,1,1,1,,1,1,2,1,
Bangladesh,1996,140,771,771,50,142,62,3,1,1,1,0,7,,1,,,1,1,1,1,,1,1,2,1,
Bangladesh,1997,140,771,771,50,142,62,4,2,1,1,0,7,,1,,,1,1,1,1,,1,1,2,1,
Bangladesh,1998,140,771,771,50,142,62,3,2,0,0,1,6,,1,,,1,1,0,1,,1,1,2,1,
Bangladesh,1999,140,771,771,50,142,62,4,2,1,1,0,7,,1,,,1,1,1,1,,1,1,2,1,
Bangladesh,2000,140,771,771,50,142,62,2,1,0,1,0,6,,0,,,1,0,1,1,,1,1,2,1,
Bangladesh,2001,140,771,771,50,142,62,4,2,1,1,0,8,,0,,,1,1,1,1,,2,1,2,1,
Bangladesh,2002,140,771,771,50,142,62,1,1,0,0,0,7,,0,,,1,1,2,1,,0,1,2,1,
Bangladesh,2003,140,771,771,50,142,62,0,0,0,0,0,2,,0,,,0,0,2,0,,0,1,1,1,
Bangladesh,2004,140,771,771,50,142,62,1,1,0,0,0,4,,1,,,1,0,2,0,,0,1,1,1,
Bangladesh,2005,140,771,771,50,142,62,0,0,0,0,0,5,,1,,,1,1,2,0,,0,1,2,,
Bangladesh,2006,140,771,771,50,142,62,0,0,0,0,0,7,,1,,,1,1,2,1,,0,1,2,,
Bangladesh,2007,140,771,771,50,142,62,0,0,0,0,0,,5,0,1,2,,0,2,,0,0,2,2,0,0
Barbados,1981,143,53,53,52,419,29,,,,,,,,,,,,,,,,,,,,
Barbados,1982,143,53,53,52,419,29,,,,,,,,,,,,,,,,,,,,
Barbados,1983,143,53,53,52,419,29,,,,,,,,,,,,,,,,,,,,
Barbados,1984,143,53,53,52,419,29,,,,,,,,,,,,,,,,,,,,
Barbados,1985,143,53,53,52,419,29,,,,,,,,,,,,,,,,,,,,
Barbados,1986,143,53,53,52,419,29,,,,,,,,,,,,,,,,,,,,
Barbados,1987,143,53,53,52,419,29,,,,,,,,,,,,,,,,,,,,
Barbados,1988,143,53,53,52,419,29,,,,,,,,,,,,,,,,,,,,
Barbados,1989,143,53,53,52,419,29,,,,,,,,,,,,,,,,,,,,
Barbados,1990,143,53,53,52,419,29,,,,,,,,,,,,,,,,,,,,
Barbados,1991,143,53,53,52,419,29,,,,,,,,,,,,,,,,,,,,
Barbados,1992,143,53,53,52,419,29,,,,,,,,,,,,,,,,,,,,
Barbados,1993,143,53,53,52,419,29,,,,,,,,,,,,,,,,,,,,
Barbados,1994,143,53,53,52,419,29,,,,,,,,,,,,,,,,,,,,
Barbados,1995,143,53,53,52,419,29,,,,,,,,,,,,,,,,,,,,
Barbados,1996,143,53,53,52,419,29,,,,,,,,,,,,,,,,,,,,
Barbados,1997,143,53,53,52,419,29,,,,,,,,,,,,,,,,,,,,
Barbados,1998,143,53,53,52,419,29,,,,,,,,,,,,,,,,,,,,
Barbados,1999,143,53,53,52,419,29,,,,,,,,,,,,,,,,,,,,
Barbados,2000,143,53,53,52,419,29,,,,,,,,,,,,,,,,,,,,
Barbados,2001,143,53,53,52,419,29,7,2,2,2,1,10,,2,,,1,2,2,1,,2,2,2,1,
Barbados,2002,143,53,53,52,419,29,,,,,,,,,,,,,,,,,,,,
Barbados,2003,143,53,53,52,419,29,7,2,2,2,1,10,,2,,,1,2,2,1,,2,2,3,1,
Barbados,2004,143,53,53,52,419,29,7,2,2,2,1,10,,2,,,1,2,2,1,,2,2,2,3,
Barbados,2005,143,53,53,52,419,29,7,2,2,2,1,10,,2,,,1,2,2,1,,2,2,2,,
Barbados,2006,143,53,53,52,419,29,6,2,1,2,1,10,,2,,,1,2,2,1,,2,2,3,,
Barbados,2007,143,53,53,52,419,29,7,2,2,2,1,,14,2,2,2,,2,2,,2,2,2,2,2,2
Belarus,1981,146,370,370,112,150,151,,,,,,,,,,,,,,,,,,,,
Belarus,1982,146,370,370,112,150,151,,,,,,,,,,,,,,,,,,,,
Belarus,1983,146,370,370,112,150,151,,,,,,,,,,,,,,,,,,,,
Belarus,1984,146,370,370,112,150,151,,,,,,,,,,,,,,,,,,,,
Belarus,1985,146,370,370,112,150,151,,,,,,,,,,,,,,,,,,,,
Belarus,1986,146,370,370,112,150,151,,,,,,,,,,,,,,,,,,,,
Belarus,1987,146,370,370,112,150,151,,,,,,,,,,,,,,,,,,,,
Belarus,1988,146,370,370,112,150,151,,,,,,,,,,,,,,,,,,,,
Belarus,1989,146,370,370,112,150,151,,,,,,,,,,,,,,,,,,,,
Belarus,1990,146,370,370,112,150,151,,,,,,,,,,,,,,,,,,,,
Belarus,1991,146,370,370,112,150,151,,,,,,,,,,,,,,,,,,,,
Belarus,1992,146,370,370,112,150,151,5,2,1,2,0,6,,2,,,1,1,1,1,,0,1,1,1,
Belarus,1993,146,370,370,112,150,151,7,2,2,2,1,9,,1,,,1,2,2,1,,1,1,1,1,
Belarus,1994,146,370,370,112,150,151,7,2,2,2,1,7,,2,,,1,1,1,1,,1,2,1,1,
Belarus,1995,146,370,370,112,150,151,5,2,2,1,0,6,,1,,,1,1,0,1,,1,2,1,1,
Belarus,1996,146,370,370,112,150,151,4,2,2,0,0,3,,0,,,0,0,0,1,,1,2,1,2,
Belarus,1997,146,370,370,112,150,151,5,2,2,1,0,3,,0,,,0,0,0,1,,1,1,2,2,
Belarus,1998,146,370,370,112,150,151,4,2,2,0,0,2,,0,,,0,1,0,0,,1,1,2,1,
Belarus,1999,146,370,370,112,150,151,5,2,2,1,0,1,,0,,,0,0,0,0,,1,1,2,2,
Belarus,2000,146,370,370,112,150,151,4,1,2,0,1,2,,0,,,0,0,0,0,,2,1,2,1,
Belarus,2001,146,370,370,112,150,151,5,2,2,1,0,1,,0,,,0,0,0,0,,1,1,2,2,
Belarus,2002,146,370,370,112,150,151,5,2,2,1,0,0,,0,,,0,0,0,0,,0,1,2,2,
Belarus,2003,146,370,370,112,150,151,5,2,2,1,0,0,,0,,,0,0,0,0,,0,1,2,2,
Belarus,2004,146,370,370,112,150,151,3,2,1,0,0,1,,0,,,0,0,1,0,,0,1,3,2,
Belarus,2005,146,370,370,112,150,151,5,2,1,1,1,0,,0,,,0,0,0,0,,0,1,2,,
Belarus,2006,146,370,370,112,150,151,4,2,2,0,0,0,,0,,,0,0,0,0,,0,1,2,,
Belarus,2007,146,370,370,112,150,151,4,2,2,0,0,,2,0,1,0,,0,1,,0,0,2,2,2,0
Belgium,1981,149,211,211,56,150,155,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,2,
Belgium,1982,149,211,211,56,150,155,8,2,2,2,2,9,,2,,,1,1,2,1,,2,2,2,2,
Belgium,1983,149,211,211,56,150,155,8,2,2,2,2,9,,2,,,1,1,2,1,,2,2,2,2,
Belgium,1984,149,211,211,56,150,155,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,2,
Belgium,1985,149,211,211,56,150,155,8,2,2,2,2,9,,2,,,1,1,2,1,,2,2,2,2,
Belgium,1986,149,211,211,56,150,155,8,2,2,2,2,9,,2,,,1,1,2,1,,2,2,2,2,
Belgium,1987,149,211,211,56,150,155,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,2,
Belgium,1988,149,211,211,56,150,155,8,2,2,2,2,9,,2,,,1,1,2,1,,2,2,2,2,
Belgium,1989,149,211,211,56,150,155,8,2,2,2,2,9,,2,,,1,1,2,1,,2,2,2,2,
Belgium,1990,149,211,211,56,150,155,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,2,
Belgium,1991,149,211,211,56,150,155,8,2,2,2,2,10,,2,,,1,2,2,1,,2,3,2,3,
Belgium,1992,149,211,211,56,150,155,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,2,
Belgium,1993,149,211,211,56,150,155,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,2,
Belgium,1994,149,211,211,56,150,155,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,-999,
Belgium,1995,149,211,211,56,150,155,8,2,2,2,2,9,,2,,,1,1,2,1,,2,2,2,2,
Belgium,1996,149,211,211,56,150,155,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,3,
Belgium,1997,149,211,211,56,150,155,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,3,
Belgium,1998,149,211,211,56,150,155,7,2,2,2,1,10,,2,,,1,2,2,1,,2,2,2,3,
Belgium,1999,149,211,211,56,150,155,7,2,2,2,1,10,,2,,,1,2,2,1,,2,2,2,3,
Belgium,2000,149,211,211,56,150,155,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,3,
Belgium,2001,149,211,211,56,150,155,7,2,2,2,1,10,,2,,,1,2,2,1,,2,2,2,3,
Belgium,2002,149,211,211,56,150,155,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,3,
Belgium,2003,149,211,211,56,150,155,8,2,2,2,2,10,,2,,,1,2,2,1,,2,3,3,3,
Belgium,2004,149,211,211,56,150,155,7,2,2,2,1,10,,2,,,1,2,2,1,,2,3,3,3,
Belgium,2005,149,211,211,56,150,155,8,2,2,2,2,10,,2,,,1,2,2,1,,2,3,3,,
Belgium,2006,149,211,211,56,150,155,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,3,,
Belgium,2007,149,211,211,56,150,155,8,2,2,2,2,,13,2,2,2,,2,2,,1,2,2,3,2,2
Belize,1981,152,80,80,84,419,13,8,2,2,2,2,7,,2,,,1,0,1,1,,2,2,2,2,
Belize,1982,152,80,80,84,419,13,8,2,2,2,2,9,,2,,,1,1,2,1,,2,2,2,2,
Belize,1983,152,80,80,84,419,13,8,2,2,2,2,9,,2,,,1,1,2,1,,2,2,2,2,
Belize,1984,152,80,80,84,419,13,7,2,2,2,1,9,,2,,,1,1,2,1,,2,2,2,2,
Belize,1985,152,80,80,84,419,13,8,2,2,2,2,9,,2,,,1,1,2,1,,2,1,2,2,
Belize,1986,152,80,80,84,419,13,8,2,2,2,2,9,,2,,,1,1,2,1,,2,1,2,2,
Belize,1987,152,80,80,84,419,13,7,2,2,2,1,9,,2,,,1,1,2,1,,2,2,2,2,
Belize,1988,152,80,80,84,419,13,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,2,
Belize,1989,152,80,80,84,419,13,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,1,
Belize,1990,152,80,80,84,419,13,7,2,2,2,1,10,,2,,,1,2,2,1,,2,2,2,2,
Belize,1991,152,80,80,84,419,13,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,1,
Belize,1992,152,80,80,84,419,13,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,2,
Belize,1993,152,80,80,84,419,13,6,2,1,2,1,9,,2,,,1,1,2,1,,2,2,2,2,
Belize,1994,152,80,80,84,419,13,7,2,2,2,1,10,,2,,,1,2,2,1,,2,2,2,2,
Belize,1995,152,80,80,84,419,13,7,2,2,2,1,9,,2,,,1,1,2,1,,2,2,2,2,
Belize,1996,152,80,80,84,419,13,7,2,2,2,1,9,,2,,,1,1,2,1,,2,1,2,1,
Belize,1997,152,80,80,84,419,13,7,2,2,2,1,9,,2,,,1,1,2,1,,2,1,2,1,
Belize,1998,152,80,80,84,419,13,7,2,2,2,1,9,,2,,,1,1,2,1,,2,1,2,1,
Belize,1999,152,80,80,84,419,13,7,2,2,2,1,9,,2,,,1,1,2,1,,2,1,2,1,
Belize,2000,152,80,80,84,419,13,5,2,1,2,0,9,,2,,,1,1,2,1,,2,1,2,1,
Belize,2001,152,80,80,84,419,13,7,2,2,2,1,9,,2,,,1,1,2,1,,2,1,2,1,
Belize,2002,152,80,80,84,419,13,6,2,1,2,1,8,,1,,,1,1,2,1,,1,2,2,1,
Belize,2003,152,80,80,84,419,13,6,2,1,2,1,9,,2,,,1,2,2,1,,1,1,2,2,
Belize,2004,152,80,80,84,419,13,5,2,1,2,0,9,,2,,,1,2,2,1,,1,2,2,2,
Belize,2005,152,80,80,84,419,13,5,2,1,2,0,9,,2,,,1,2,2,1,,1,1,2,,
Belize,2006,152,80,80,84,419,13,6,2,2,2,0,9,,2,,,1,2,2,1,,1,1,2,,
Belize,2007,152,80,80,84,419,13,6,2,2,2,0,,13,2,2,2,,2,2,,2,1,2,2,-999,2
Benin,1981,155,434,434,204,2,11,5,2,2,0,1,3,,0,,,0,0,1,1,,0,1,2,1,
Benin,1982,155,434,434,204,2,11,7,2,2,1,2,5,,0,,,1,0,1,1,,0,2,2,1,
Benin,1983,155,434,434,204,2,11,6,2,2,1,1,4,,1,,,1,0,0,1,,0,2,2,2,
Benin,1984,155,434,434,204,2,11,6,2,2,1,1,5,,1,,,1,0,1,1,,0,2,1,1,
Benin,1985,155,434,434,204,2,11,4,2,2,0,0,6,,1,,,1,0,1,1,,1,2,2,2,
Benin,1986,155,434,434,204,2,11,6,2,2,1,1,5,,0,,,1,0,1,1,,0,2,2,2,
Benin,1987,155,434,434,204,2,11,4,2,1,0,1,5,,0,,,1,0,1,1,,0,2,2,1,
Benin,1988,155,434,434,204,2,11,3,2,1,0,0,4,,0,,,1,0,0,1,,0,2,2,2,
Benin,1989,155,434,434,204,2,11,5,2,2,0,1,6,,1,,,1,1,0,1,,1,2,2,2,
Benin,1990,155,434,434,204,2,11,8,2,2,2,2,6,,1,,,1,1,1,1,,0,2,2,1,
Benin,1991,155,434,434,204,2,11,8,2,2,2,2,9,,2,,,1,2,2,1,,1,1,2,1,
Benin,1992,155,434,434,204,2,11,6,2,2,1,1,6,,2,,,0,1,2,1,,1,1,2,1,
Benin,1993,155,434,434,204,2,11,8,2,2,2,2,5,,2,,,0,1,1,1,,1,1,2,1,
Benin,1994,155,434,434,204,2,11,6,2,2,1,1,9,,2,,,1,2,2,1,,1,1,2,1,
Benin,1995,155,434,434,204,2,11,8,2,2,2,2,9,,1,,,1,2,2,1,,1,1,2,1,
Benin,1996,155,434,434,204,2,11,8,2,2,2,2,8,,2,,,1,1,2,1,,1,1,2,1,
Benin,1997,155,434,434,204,2,11,8,2,2,2,2,8,,2,,,1,1,2,1,,1,1,2,1,
Benin,1998,155,434,434,204,2,11,7,2,1,2,2,10,,2,,,1,2,2,1,,2,1,2,1,
Benin,1999,155,434,434,204,2,11,8,2,2,2,2,8,,2,,,1,1,2,1,,1,1,2,1,
Benin,2000,155,434,434,204,2,11,7,2,2,2,1,10,,2,,,1,2,2,1,,2,1,2,1,
Benin,2001,155,434,434,204,2,11,7,2,2,2,1,8,,2,,,1,1,2,1,,1,1,2,1,
Benin,2002,155,434,434,204,2,11,7,2,2,2,1,8,,1,,,1,1,2,1,,1,1,2,1,
Benin,2003,155,434,434,204,2,11,6,2,2,2,0,5,,2,,,0,1,1,1,,1,1,2,1,
Benin,2004,155,434,434,204,2,11,7,2,2,2,1,5,,2,,,0,1,1,1,,1,1,2,1,
Benin,2005,155,434,434,204,2,11,7,2,2,2,1,7,,1,,,1,1,1,1,,1,1,2,,
Benin,2006,155,434,434,204,2,11,6,2,2,1,1,6,,2,,,0,1,2,1,,1,1,2,,
Benin,2007,155,434,434,204,2,11,5,2,1,2,0,,10,1,2,1,,1,2,,2,1,1,2,0,1
Bhutan,1981,158,760,760,64,142,62,8,2,2,2,2,5,,0,,,1,1,0,1,,0,2,1,2,
Bhutan,1982,158,760,760,64,142,62,7,2,2,2,1,5,,0,,,1,1,0,1,,0,1,1,1,
Bhutan,1983,158,760,760,64,142,62,7,2,2,2,1,5,,0,,,1,1,0,1,,0,1,1,1,
Bhutan,1984,158,760,760,64,142,62,8,2,2,2,2,5,,0,,,1,1,0,1,,0,1,1,1,
Bhutan,1985,158,760,760,64,142,62,8,2,2,2,2,6,,0,,,1,2,0,1,,0,1,1,1,
Bhutan,1986,158,760,760,64,142,62,8,2,2,2,2,7,,1,,,1,2,1,1,,0,1,1,1,
Bhutan,1987,158,760,760,64,142,62,8,2,2,2,2,5,,1,,,1,1,0,1,,0,1,1,1,
Bhutan,1988,158,760,760,64,142,62,8,2,2,2,2,5,,0,,,1,1,0,1,,0,1,1,1,
Bhutan,1989,158,760,760,64,142,62,7,2,2,1,2,5,,0,,,1,1,0,1,,0,1,1,1,
Bhutan,1990,158,760,760,64,142,62,3,0,1,0,2,2,,0,,,1,0,0,0,,0,1,1,1,
Bhutan,1991,158,760,760,64,142,62,1,0,1,0,0,3,,0,,,1,1,0,0,,0,1,1,1,
Bhutan,1992,158,760,760,64,142,62,1,0,1,0,0,3,,0,,,1,1,0,0,,0,1,1,1,
Bhutan,1993,158,760,760,64,142,62,2,0,2,0,0,2,,0,,,1,0,0,0,,0,1,1,2,
Bhutan,1994,158,760,760,64,142,62,4,2,1,0,1,3,,0,,,1,1,0,0,,0,1,1,2,
