year_1,year_2,ccode_mean,ccode_min,ccode_max,country_min,country_max,group_min,group_max,numcode_mean,numcode_min,numcode_max,region_mean,region_min,region_max,year_mean,year_min,year_max,ecdis_mean,ecdis_min,ecdis_max,poldis_mean,poldis_min,poldis_max,agg_cnt
1995,1995,475.00000000, 475, 475,"NIGERIA","NIGERIA","HAUSA-FULANI","YORUBA",47504.00000000,47502,47506,6.00000000,   6,   6,1995.00000000,1995,1995,1.40000000,   0,   4,2.20000000,   0,   4,   5
1996,1996,475.00000000, 475, 475,"NIGERIA","NIGERIA","HAUSA-FULANI","YORUBA",47504.00000000,47502,47506,6.00000000,   6,   6,1996.00000000,1996,1996,1.40000000,   0,   4,2.20000000,   0,   4,   5
1997,1997,475.00000000, 475, 475,"NIGERIA","NIGERIA","HAUSA-FULANI","YORUBA",47504.00000000,47502,47506,6.00000000,   6,   6,1997.00000000,1997,1997,1.40000000,   0,   4,2.20000000,   0,   4,   5
1998,1998,475.00000000, 475, 475,"NIGERIA","NIGERIA","HAUSA-FULANI","YORUBA",47504.00000000,47502,47506,6.00000000,   6,   6,1998.00000000,1998,1998,1.40000000,   0,   4,2.20000000,   0,   4,   5
1999,1999,475.00000000, 475, 475,"NIGERIA","NIGERIA","HAUSA-FULANI","YORUBA",47504.00000000,47502,47506,6.00000000,   6,   6,1999.00000000,1999,1999,2.75000000,   0,   4,2.00000000,   0,   4,   5
2000,2000,475.00000000, 475, 475,"NIGERIA","NIGERIA","HAUSA-FULANI","YORUBA",47504.00000000,47502,47506,6.00000000,   6,   6,2000.00000000,2000,2000,2.75000000,   0,   4,2.00000000,   0,   4,   5
2001,2001,475.00000000, 475, 475,"NIGERIA","NIGERIA","HAUSA-FULANI","YORUBA",47504.00000000,47502,47506,6.00000000,   6,   6,2001.00000000,2001,2001,2.75000000,   0,   4,2.00000000,   0,   4,   5
2002,2002,475.00000000, 475, 475,"NIGERIA","NIGERIA","HAUSA-FULANI","YORUBA",47504.00000000,47502,47506,6.00000000,   6,   6,2002.00000000,2002,2002,2.75000000,   0,   4,2.00000000,   0,   4,   5
2003,2003,475.00000000, 475, 475,"NIGERIA","NIGERIA","HAUSA-FULANI","YORUBA",47504.00000000,47502,47506,6.00000000,   6,   6,2003.00000000,2003,2003,2.75000000, -99,   4,2.00000000, -99,   4,   5
1960,1960,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1960.00000000,1960,1960,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1961,1961,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1961.00000000,1961,1961,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1962,1962,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1962.00000000,1962,1962,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1963,1963,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1963.00000000,1963,1963,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1964,1964,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1964.00000000,1964,1964,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1965,1965,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1965.00000000,1965,1965,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1966,1966,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1966.00000000,1966,1966,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1967,1967,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1967.00000000,1967,1967,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1968,1968,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1968.00000000,1968,1968,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1969,1969,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1969.00000000,1969,1969,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1970,1970,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1970.00000000,1970,1970,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1971,1971,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1971.00000000,1971,1971,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1972,1972,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1972.00000000,1972,1972,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1973,1973,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1973.00000000,1973,1973,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1974,1974,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1974.00000000,1974,1974,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1975,1975,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1975.00000000,1975,1975,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1976,1976,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1976.00000000,1976,1976,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1977,1977,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1977.00000000,1977,1977,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1978,1978,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1978.00000000,1978,1978,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1979,1979,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1979.00000000,1979,1979,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1980,1980,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1980.00000000,1980,1980,0.00000000,   0,   0,2.00000000,   0,   4,   2
1981,1981,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1981.00000000,1981,1981,0.00000000,   0,   0,2.00000000,   0,   4,   2
1982,1982,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1982.00000000,1982,1982,0.00000000,   0,   0,2.00000000,   0,   4,   2
1983,1983,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1983.00000000,1983,1983,0.00000000,   0,   0,2.00000000,   0,   4,   2
1984,1984,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1984.00000000,1984,1984,0.00000000,   0,   0,2.00000000,   0,   4,   2
1985,1985,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1985.00000000,1985,1985,0.00000000,   0,   0,2.00000000,   0,   4,   2
1986,1986,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1986.00000000,1986,1986,0.00000000,   0,   0,2.00000000,   0,   4,   2
1987,1987,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1987.00000000,1987,1987,0.00000000,   0,   0,2.00000000,   0,   4,   2
1988,1988,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1988.00000000,1988,1988,0.00000000,   0,   0,2.00000000,   0,   4,   2
1989,1989,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1989.00000000,1989,1989,0.00000000,   0,   0,2.00000000,   0,   4,   2
1990,1990,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1990.00000000,1990,1990,0.00000000,   0,   0,0.50000000,   0,   1,   2
1991,1991,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1991.00000000,1991,1991,0.00000000,   0,   0,0.50000000,   0,   1,   2
1992,1992,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1992.00000000,1992,1992,0.00000000,   0,   0,2.00000000,   0,   4,   2
1993,1993,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1993.00000000,1993,1993,0.00000000,   0,   0,2.00000000,   0,   4,   2
1994,1994,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1994.00000000,1994,1994,0.00000000,   0,   0,2.00000000,   0,   4,   2
1995,1995,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1995.00000000,1995,1995,0.00000000,   0,   0,2.00000000,   0,   4,   2
1996,1996,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1996.00000000,1996,1996,0.00000000,   0,   0,0.50000000,   0,   1,   2
1997,1997,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1997.00000000,1997,1997,0.00000000,   0,   0,0.50000000,   0,   1,   2
1998,1998,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1998.00000000,1998,1998,0.00000000,   0,   0,0.50000000,   0,   1,   2
1999,1999,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,1999.00000000,1999,1999,0.00000000, -99,   0,1.00000000, -99,   1,   2
2000,2000,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,2000.00000000,2000,2000,0.00000000, -99,   0,1.00000000, -99,   1,   2
2001,2001,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,2001.00000000,2001,2001,0.00000000,   0,   0,1.00000000,   1,   1,   2
2002,2002,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,2002.00000000,2002,2002,0.00000000,   0,   0,1.00000000,   1,   1,   2
2003,2003,483.00000000, 483, 483,"CHAD","CHAD","NORTHERNERS","SOUTHERNERS",48301.50000000,48301,48302,6.00000000,   6,   6,2003.00000000,2003,2003,0.00000000, -99,   0,1.00000000, -99,   1,   2
1960,1960,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1960.00000000,1960,1960,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1961,1961,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1961.00000000,1961,1961,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1962,1962,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1962.00000000,1962,1962,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1963,1963,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1963.00000000,1963,1963,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1964,1964,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1964.00000000,1964,1964,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1965,1965,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1965.00000000,1965,1965,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1966,1966,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1966.00000000,1966,1966,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1967,1967,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1967.00000000,1967,1967,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1968,1968,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1968.00000000,1968,1968,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1969,1969,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1969.00000000,1969,1969,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1970,1970,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1970.00000000,1970,1970,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1971,1971,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1971.00000000,1971,1971,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1972,1972,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1972.00000000,1972,1972,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1973,1973,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1973.00000000,1973,1973,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1974,1974,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1974.00000000,1974,1974,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1975,1975,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1975.00000000,1975,1975,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1976,1976,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1976.00000000,1976,1976,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1977,1977,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1977.00000000,1977,1977,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1978,1978,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1978.00000000,1978,1978,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1979,1979,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1979.00000000,1979,1979,-99.00000000, -99, -99,-99.00000000, -99, -99,   2
1980,1980,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1980.00000000,1980,1980,2.00000000,   0,   4,3.50000000,   3,   4,   2
1981,1981,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1981.00000000,1981,1981,2.00000000,   0,   4,3.50000000,   3,   4,   2
1982,1982,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1982.00000000,1982,1982,2.00000000,   0,   4,3.50000000,   3,   4,   2
1983,1983,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1983.00000000,1983,1983,2.00000000,   0,   4,3.50000000,   3,   4,   2
1984,1984,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1984.00000000,1984,1984,2.00000000,   0,   4,3.50000000,   3,   4,   2
1985,1985,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1985.00000000,1985,1985,2.00000000,   0,   4,3.50000000,   3,   4,   2
1986,1986,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1986.00000000,1986,1986,2.00000000,   0,   4,3.50000000,   3,   4,   2
1987,1987,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1987.00000000,1987,1987,2.00000000,   0,   4,3.50000000,   3,   4,   2
1988,1988,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1988.00000000,1988,1988,2.00000000,   0,   4,3.50000000,   3,   4,   2
1989,1989,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1989.00000000,1989,1989,2.00000000,   0,   4,3.50000000,   3,   4,   2
1990,1990,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1990.00000000,1990,1990,2.00000000,   0,   4,2.00000000,   0,   4,   2
1991,1991,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1991.00000000,1991,1991,2.00000000,   0,   4,2.00000000,   0,   4,   2
1992,1992,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1992.00000000,1992,1992,0.00000000,   0,   0,0.00000000,   0,   0,   2
1993,1993,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1993.00000000,1993,1993,0.00000000,   0,   0,0.00000000,   0,   0,   2
1994,1994,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1994.00000000,1994,1994,0.00000000,   0,   0,0.00000000,   0,   0,   2
1995,1995,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1995.00000000,1995,1995,0.00000000,   0,   0,0.00000000,   0,   0,   2
1996,1996,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1996.00000000,1996,1996,0.00000000,   0,   0,0.00000000,   0,   0,   2
1997,1997,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1997.00000000,1997,1997,2.00000000,   0,   4,2.00000000,   0,   4,   2
1998,1998,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1998.00000000,1998,1998,2.00000000,   0,   4,2.00000000,   0,   4,   2
1999,1999,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,1999.00000000,1999,1999,2.00000000,   0,   4,2.00000000,   0,   4,   2
2000,2000,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,2000.00000000,2000,2000,2.00000000,   0,   4,2.00000000,   0,   4,   2
2001,2001,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,2001.00000000,2001,2001,2.00000000,   0,   4,1.50000000,   0,   3,   2
2002,2002,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,2002.00000000,2002,2002,2.00000000,   0,   4,1.50000000,   0,   3,   2
2003,2003,484.00000000, 484, 484,"REP. OF CONGO","REP. OF CONGO","LARI","M'BOSHI",48401.50000000,48401,48402,6.00000000,   6,   6,2003.00000000,2003,2003,2.00000000,   0,   4,1.50000000,   0,   3,   2
1960,1960,490.00000000, 490, 490,"DEM. REP. CONGO","ZAIRE","BAKONGO","TUTSIS",49005.75000000,49001,49010,6.00000000,   6,   6,1960.00000000,1960,1960,-99.00000000, -99, -99,-99.00000000, -99, -99,   8
1961,1961,490.00000000, 490, 490,"DEM. REP. CONGO","ZAIRE","BAKONGO","TUTSIS",49005.75000000,49001,49010,6.00000000,   6,   6,1961.00000000,1961,1961,-99.00000000, -99, -99,-99.00000000, -99, -99,   8
1962,1962,490.00000000, 490, 490,"DEM. REP. CONGO","ZAIRE","BAKONGO","TUTSIS",49005.75000000,49001,49010,6.00000000,   6,   6,1962.00000000,1962,1962,-99.00000000, -99, -99,-99.00000000, -99, -99,   8
1963,1963,490.00000000, 490, 490,"DEM. REP. CONGO","ZAIRE","BAKONGO","TUTSIS",49005.75000000,49001,49010,6.00000000,   6,   6,1963.00000000,1963,1963,-99.00000000, -99, -99,-99.00000000, -99, -99,   8
1964,1964,490.00000000, 490, 490,"DEM. REP. CONGO","ZAIRE","BAKONGO","TUTSIS",49005.75000000,49001,49010,6.00000000,   6,   6,1964.00000000,1964,1964,-99.00000000, -99, -99,-99.00000000, -99, -99,   8
1965,1965,490.00000000, 490, 490,"DEM. REP. CONGO","ZAIRE","BAKONGO","TUTSIS",49005.75000000,49001,49010,6.00000000,   6,   6,1965.00000000,1965,1965,-99.00000000, -99, -99,-99.00000000, -99, -99,   8
1966,1966,490.00000000, 490, 490,"DEM. REP. CONGO","ZAIRE","BAKONGO","TUTSIS",49005.75000000,49001,49010,6.00000000,   6,   6,1966.00000000,1966,1966,-99.00000000, -99, -99,-99.00000000, -99, -99,   8
1967,1967,490.00000000, 490, 490,"DEM. REP. CONGO","ZAIRE","BAKONGO","TUTSIS",49005.75000000,49001,49010,6.00000000,   6,   6,1967.00000000,1967,1967,-99.00000000, -99, -99,-99.00000000, -99, -99,   8
